quad_id_0based,face_id_1based,center_x,center_y,center_z,u,v,sensor_00,sensor_10,sensor_01,sensor_11,weight_00,weight_10,weight_01,weight_11
3479,3480,1.7638994450000003,0.42239870150000003,1.0867180525000002,0.9053787609568169,0.03255484281963932,3,4,8,9,0.20598370056351306,0.33824849996153644,0.1725012556092193,0.2832665438657312
3480,3481,1.477861435,0.46090318999999996,1.1607607275,0.8202074368777909,0.04584353043564378,3,4,8,9,0.25760000547149414,0.10059056842949292,0.46157024701734245,0.1802391790816705
3482,3483,1.2870686625,0.369194366,1.1360395525,0.7633965498962553,0.014192936927119851,3,4,8,9,0.7583603211475406,0.042938561872781444,0.18805347926743826,0.010647637712239644
3587,3588,-1.25912708,1.7317476275,1.0005365445,0.005235553205279071,0.48443797478138373,30,31,35,36,0.21330570764384624,0.004562645416781774,0.7657520795350374,0.01637956740433451
3588,3589,-1.2669994225,1.9569767100000002,0.99468532225,0.002891466717163068,0.5621691442106779,35,36,40,41,0.12813267481576016,0.0014993062347498527,0.8603014583155876,0.01006656063390242
3589,3590,-1.11422944,1.742534995,1.09473711,0.04838060184663284,0.48816091624849445,30,31,35,36,0.1336713806772882,0.032075791843789746,0.6728062119361804,0.16144661554274162
3590,3591,-1.1264348625,1.96595013,1.0837734625,0.04474628766835652,0.5652660552429385,35,36,40,41,0.07083324216667997,0.015441984432181134,0.7501816071598939,0.16354316624124493
3591,3592,-0.94660489375,1.7608670874999999,1.1642196775,0.09829286543795905,0.49448769684136484,30,31,35,36,0.04683032015389445,0.030341924066997965,0.5599982180942693,0.3628295376848382
3592,3593,-0.9630352119999999,1.9819857175,1.1516389825,0.09340053675621403,0.570800264924145,35,36,40,41,0.005509977835362107,0.003286313226607335,0.6208878751397818,0.3703158337982488
3593,3594,-0.76122900825,1.7865162774999999,1.2033493525,0.15349080790846112,0.5033397576475626,35,36,40,41,0.36798699887467856,0.5852563940594454,0.018049769491476936,0.028706837574399097
3594,3595,-0.7824447155,2.0049388424999997,1.1924971025,0.14717357098685235,0.5787218584790393,40,41,45,46,0.3693089269152138,0.5285850543782361,0.041996789137376804,0.06010922956917331
3595,3596,-0.56563580775,1.8191072025,1.2125510275,0.21173108117647674,0.5145875533803025,35,36,40,41,0.12181368110999502,0.6739605715657704,0.03126199418409803,0.17296375314013657
3596,3597,-0.5908501895,2.034459175,1.20192468,0.2042231899018817,0.5889099298492924,40,41,45,46,0.13829375421025394,0.6169672278996522,0.04481348618221921,0.19992553170787467
3597,3598,-0.36539015175,1.8577151275,1.188124985,0.27135668010507064,0.527911939051005,36,37,41,42,0.5571880886574222,0.05204476462850818,0.3573851909222953,0.03338195579177436
3598,3599,-0.39449783425,2.0691241025,1.1796380875,0.2626895108033513,0.6008735063237324,41,42,46,47,0.5579368101438841,0.029834101323862414,0.39130514664271077,0.020923941889542743
3599,3600,-0.1639636457,1.9014334675,1.141888945,0.33133389161234694,0.5430000336078326,36,37,41,42,0.26851612711701345,0.12948340237333103,0.4061483064335988,0.19585216407605674
3600,3601,-0.19807096564999999,2.1074725075,1.1351775825,0.3211780189682586,0.6141083263270424,41,42,46,47,0.28789153815691626,0.11459189326449092,0.42739638597004936,0.17012018260854347
3601,3602,0.037666389800000005,1.9482136374999999,1.0926382824999998,0.3913717065084721,0.5591448284089265,36,37,41,42,0.07472427434709966,0.09724812792792897,0.359788899619012,0.46823869810595936
3602,3603,-0.0023080407249999983,2.148266315,1.08286336,0.3794688297645062,0.6281871048189297,41,42,46,47,0.09901902372012256,0.10636150881486234,0.3831056572218527,0.4115138102431624
3603,3604,0.24013106725,1.996885865,1.0543927849999999,0.45165804627726497,0.5759426110056906,41,42,46,47,0.1811476353199178,0.7556558106004152,0.012220179571022349,0.05097637450864472
3604,3605,0.194980159675,2.1912785775000003,1.041805385,0.4382138100321154,0.6430315175688898,46,47,51,52,0.2465414187238653,0.7510173353116777,0.0006033411476730724,0.0018379048167838671
3605,3606,0.443977058,2.0473343425,1.0335199825,0.51235568901495,0.5933534138579486,42,43,47,48,0.6587996558754325,0.0342525501132867,0.29177758806476756,0.015170205946513258
3606,3607,0.39416974075,2.2358006825,1.01560444925,0.4975249497051408,0.6583970078896336,46,47,51,52,0.007746332117715533,0.7746955574274139,0.0021538690617213738,0.21540424139314912
3607,3608,0.29345282175,1.80885425,1.0658901325,0.46753525236250437,0.5110490494753817,36,37,41,42,0.1097715327902443,0.7355417745544129,0.020087457759738202,0.13459923489560455
3608,3609,0.5021658465000001,1.8660985225,1.0541962975,0.5296821141397067,0.5308052203710926,37,38,42,43,0.501202846006478,0.06752406879822581,0.3800686974346953,0.051204387760600885
3609,3610,0.35470493525,1.6275737575,1.07640877,0.4857738200599715,0.4484854385938102,31,32,36,37,0.04103990352538181,0.6801639561612752,0.01586481623473221,0.2629313240786108
3610,3611,0.5675347820000001,1.6918875875000001,1.0795309825,0.5491465160566806,0.4706814585788262,32,33,37,38,0.32976894656043965,0.08069063333599381,0.4736449892128378,0.11589543089072872
3611,3612,0.42393528675000003,1.452720315,1.0906080599999999,0.5063880059288753,0.3881399343036935,27,28,32,33,0.5515774287429385,0.014463491005352533,0.4228705475415602,0.011088532710148827
3612,3613,0.638850197,1.523770305,1.1116149425,0.5703815551439517,0.41266074107224043,27,28,32,33,0.16003976493090527,0.06270986005772833,0.5584340144932879,0.21881636051807857
3613,3614,0.5003943295,1.28305328,1.1166309125,0.5291546232355484,0.3295843654679017,22,23,27,28,0.3408252667128702,0.04499361673650611,0.5425562403449362,0.0716248762056875
3614,3615,0.714730054,1.359858425,1.1521926825,0.5929757127931996,0.35609139410189933,22,23,27,28,0.009245893133718888,0.005474589439690411,0.6188512556934826,0.366428261733108
3615,3616,0.58212123075,1.1161893164999999,1.15428543,0.5534898099904078,0.27199619401823094,17,18,22,23,0.15096170912260104,0.041091574622165776,0.6350790509157679,0.17286766533946524
3616,3617,0.794111654,1.1968278875,1.1980129475,0.6166125573493184,0.2998262164796383,22,23,27,28,0.4281379266861101,0.37429504259895324,0.10541184391661623,0.09215518679832041
3617,3618,0.670746833,0.9482965619999999,1.183739185,0.5798791695406773,0.2140529657231445,12,13,17,18,0.0022173412101447504,0.001041138665832188,0.678265980627146,0.31847553949687707
3618,3619,0.87935283875,1.03035104175,1.2321892975000002,0.6419941650986605,0.24237164729429472,17,18,22,23,0.26215043956516815,0.34464649831470573,0.16987290004018996,0.22333016207993617
3619,3620,0.76745401325,0.77707363675,1.1954583225,0.6086749180142508,0.15496042729491072,12,13,17,18,0.4695124586769914,0.3610415591942587,0.09578786926600553,0.07365811286274442
3620,3621,0.97229610425,0.860579729,1.2426207974999999,0.6696691618127806,0.1837800900711999,12,13,17,18,0.13723037230427163,0.28984836669893,0.18409298044460606,0.3888282805521923
3621,3622,0.87164548075,0.6046902239999999,1.1883398875,0.639699204768,0.0954673808617523,7,8,12,13,0.2927191923010202,0.37073747563444764,0.14848398862697973,0.1880593434375524
3622,3623,1.07205551775,0.6905159205,1.2316142325000001,0.699373750154526,0.1250875865739905,7,8,12,13,0.05037793577790871,0.19839585218622424,0.15212706360398742,0.5990991484318796
3623,3624,1.273325025,0.7771380692500001,1.2587161675,0.7593042133444202,0.15498266427034332,13,14,18,19,0.7993436793733948,0.03089902084179872,0.1634394672489243,0.0063178325358821605
3624,3625,1.1776304225,0.525052607,1.19630137,0.7308099723093177,0.06798280812691367,2,3,7,8,0.003702960417763569,0.04453772580544508,0.07305715034496581,0.8787021634318255
3625,3626,1.3737181125,0.614326261,1.22287026,0.7891974858880115,0.09879297459218872,8,9,13,14,0.5201748973403376,0.0967234583690203,0.32303515910761627,0.060066485183025826
3626,3627,0.9822656802499999,0.43651015300000007,1.1572647974999999,0.6726377252859584,0.03742499375780588,2,3,7,8,0.14731327055345678,0.32873681683726097,0.16213582830270945,0.3618140843065728
3627,3628,0.6755098402499999,0.51974673575,1.126155615,0.5812974133400957,0.06615164328565135,2,3,7,8,0.049852959930427584,0.02402403407045363,0.6249573867091898,0.301165619289929
3628,3629,0.7920134365,0.35189606625000003,1.0990511475,0.6159877873661936,0.008222939386034269,2,3,7,8,0.4743382896525624,0.4105405589429578,0.06171056088266303,0.05341059052181673
3629,3630,0.48504652075,0.42941685025000004,1.0628074125,0.5245846250281453,0.034976949696384416,2,3,7,8,0.4601383349412161,0.05018436930940214,0.44152316494620275,0.04815413080317902
3735,3736,-1.216849685,1.2814048525000001,0.9953617775,0.01782416585421339,0.329015459375171,20,21,25,26,0.36570811418752,0.02807545456008544,0.5629952223956264,0.04322120885676812
3736,3737,-1.242427975,1.5057860625,1.0015275182499999,0.010207916436951273,0.40645401063890485,25,26,30,31,0.2970005768281779,0.012643274227154474,0.6621677574240171,0.028188391520650617
3737,3738,-1.06260456075,1.2919620274999999,1.09352592,0.06375254252382576,0.33265895669581425,20,21,25,26,0.25536359561224464,0.08741101064635637,0.48962623429245233,0.16759915944894666
3738,3739,-1.09309169625,1.51725027,1.0993439275,0.05467462418034525,0.4104105434528015,25,26,30,31,0.19864777581675125,0.05560461584402827,0.5826537274618677,0.16309388087735274
3739,3740,-0.89106129125,1.312775315,1.167508365,0.11483165400331123,0.33984204850210054,20,21,25,26,0.13095721454907233,0.11125410642152016,0.4097161694376827,0.34807250959172475
3740,3741,-0.9229599995,1.5374045375,1.17116976,0.10533342256874405,0.4173661939592845,25,26,30,31,0.09077728467657546,0.0660959998934419,0.4878890250484483,0.3552376903815343
3741,3742,-0.70208810275,1.345042945,1.2082250724999999,0.17110073754217497,0.35097826850873204,20,21,25,26,0.027237363808948326,0.059066877068803356,0.2883596860223518,0.6253360730998966
3742,3743,-0.734779924,1.5665484950000002,1.2094522125,0.1613663469889148,0.42742437060826427,25,26,30,31,0.005693404499479621,0.010365406984820707,0.34884120754486114,0.6350999809708385
3743,3744,-0.49907664225,1.3886339075,1.2137745625,0.23154988866723653,0.36602240248141077,25,26,30,31,0.06462604372653834,0.8110603215337112,0.009174401604515554,0.11513923313523487
3744,3745,-0.5356019212500001,1.6039438525,1.2165928175,0.22067403907373023,0.4403302743993589,30,31,35,36,0.09799283432095578,0.7373833240880192,0.0193110093841233,0.14531283220690175
3745,3746,-0.2874884755,1.4424825625,1.1907539375,0.2945528592219233,0.38460667623009326,26,27,31,32,0.5058162291584408,0.10969030362025312,0.3159723339538659,0.06852113326744014
3746,3747,-0.33042880874999997,1.64882493,1.1920942975,0.28176684858194884,0.45581965348219455,31,32,36,37,0.5399305100740435,0.07859434117523274,0.33300209559816113,0.048473053152562603
3747,3748,-0.07332309803000002,1.5025884825,1.14743537,0.3583232258630711,0.40535046028925703,26,27,31,32,0.18423282519902417,0.14086073075137695,0.3824742713486915,0.2924321727009074
3748,3749,-0.122861302455,1.699575485,1.1464591350000002,0.3435726181960176,0.4733347094667418,31,32,36,37,0.23358616865696563,0.1397278988086494,0.392123358558964,0.23456257397542096
3749,3750,0.14055360022,1.5644451675,1.0999467375,0.4220076347274831,0.4266984692084403,26,27,31,32,0.008180285723610604,0.018041145358225007,0.303789175366457,0.6699893935517074
3750,3751,0.08507372529500001,1.7532741425,1.0985580975,0.4054878218288372,0.49186721600598116,31,32,36,37,0.04304423927273624,0.07081473664352757,0.33500447341191497,0.5511365506718212
3751,3752,-0.015606757149999997,1.3105703000000002,1.1375448700000002,0.3755089739171356,0.339081052663301,21,22,26,27,0.12591782406380903,0.1269474386499767,0.3720462802676485,0.37508845701856575
3752,3753,0.20472686762499998,1.3822501,1.0973106325,0.44111601181121834,0.36381921976238285,26,27,31,32,0.21352062472772482,0.6930102985989153,0.022015328027401807,0.0714537486459581
3753,3754,0.053548787400000006,1.1247848115,1.12066841,0.3961008850996025,0.27496267539247204,16,17,21,22,0.06255663658666347,0.08796590791872802,0.35303982301492653,0.496437632479682
3754,3755,0.279099949,1.205944865,1.1003541049999999,0.4632615085462358,0.3029726721454405,21,22,26,27,0.11144732920027935,0.6469352607635541,0.035506636614777355,0.2061107734213892
3755,3756,0.13743846912500002,0.94547767975,1.1026310925,0.42108006625488426,0.21308011172336863,11,12,16,17,0.005328180163222658,0.011550255709616668,0.3103515548172403,0.6727700093099204
3756,3757,0.363927562,1.0340918155,1.1134535375,0.4885199702369502,0.2436626649325605,16,17,21,22,0.02703421605688657,0.5616884748872666,0.0188859029953126,0.3923914060605342
3757,3758,0.23781171445,0.77134516825,1.086155355,0.4509674305476199,0.15298341548719327,11,12,16,17,0.16832531651202615,0.6899068666672679,0.027804961297494258,0.11396285552321168
3758,3759,0.45930215725,0.8643508999999999,1.1248185925,0.5169189251903274,0.18508159842302577,12,13,17,18,0.3811878959919324,0.027669726085707017,0.5511364032467578,0.04000597467560278
3759,3760,0.35649309674999996,0.5989252552500001,1.0775325599999999,0.48630626706805313,0.09347777207017528,6,7,11,12,0.037866523290641524,0.6534446677269045,0.016908408437145944,0.29178040054530807
3760,3761,0.56390666225,0.69236965475,1.1319579175,0.5480661989232173,0.12572734823116297,7,8,12,13,0.19370873426737079,0.04610839049634763,0.6140264700397601,0.1461564051965215
3761,3762,0.0003626589999999978,0.6589880435,1.0940105025,0.3802640633483077,0.11420667047900554,6,7,11,12,0.19210750415974379,0.2089991091341787,0.28683624244702544,0.31205714425905207
3762,3763,0.1396304573,0.4836738930000001,1.0607675025,0.42173275760604534,0.0537021664220384,1,2,6,7,0.077694222895505,0.17047544719595742,0.23537474668031366,0.5164555832282239
3763,3764,-0.097355567075,0.3358740285,1.05935067,0.351167263585712,0.0026934060010736557,1,2,6,7,0.5728823944739424,0.3894099215110263,0.022448551183209587,0.015259132831821589
3872,3873,-1.1430430975,0.8431280255,0.9595783497499999,0.03980098209317919,0.17775714975403056,10,11,15,16,0.42998302984592757,0.08141687359764477,0.41081304178135564,0.077787054775072
3873,3874,-1.1832157950000002,1.0600449435,0.9820374847500001,0.027839068926809526,0.2526196209677037,15,16,20,21,0.41173112588472227,0.05159418056742601,0.47691259840803957,0.059762095139812094
3874,3875,-0.98233178175,0.84667330975,1.0545500825,0.0876547465523499,0.17898069996190283,10,11,15,16,0.3209696839088369,0.17330051662452342,0.3284113298817635,0.17731846958487615
3875,3876,-1.02486353975,1.06825421725,1.0784322924999998,0.07499039420187482,0.2554528094781294,15,16,20,21,0.29657874550970714,0.12708192179648178,0.4034596776827936,0.1728796550110175
3876,3877,-0.8097339422500001,0.861959815,1.1269563749999998,0.13904786917753592,0.18425638601620953,10,11,15,16,0.1865818056854535,0.23382879008761334,0.2572267176044028,0.32236268662253037
3877,3878,-0.8523964585,1.08773294125,1.1524361075,0.12634458195512988,0.2621753160865309,15,16,20,21,0.16300038326126925,0.16654519152729813,0.33162128891821124,0.33883313629322137
3878,3879,-0.62023831175,0.89669798375,1.1721007825,0.19547251622662862,0.19624523954612458,10,11,15,16,0.05508729484310603,0.1974793515111497,0.1630226402503795,0.5844107133953648
3879,3880,-0.6633111092499999,1.12192508775,1.196341515,0.18264706273230893,0.2739757261545457,15,16,20,21,0.04427508207585262,0.12006475176050779,0.22513666699491164,0.610523499168728
3880,3881,-0.40358352675,0.958041414,1.1832501275,0.2599841344780165,0.2174161137387894,16,17,21,22,0.9179881121750091,0.03818629548193893,0.0420753499129249,0.0017502424301270422
3881,3882,-0.45528445424999997,1.1732052575,1.2040168949999999,0.2445895495020942,0.29167356303669084,20,21,25,26,0.01983622899407797,0.8967338884922503,0.0018055729975452728,0.0816243095161264
3882,3883,-0.17375725085000002,1.0390302817500001,1.1608271275000002,0.3284177256170211,0.24536703078326988,16,17,21,22,0.38768093090571915,0.17718063812850243,0.2986481666261965,0.13649026433958195
3883,3884,-0.236221779275,1.2385461025,1.1814909574999999,0.30981814651237977,0.31422402693314716,21,22,26,27,0.45709343001297426,0.1437701929229654,0.3036339839375067,0.09550239312655368
3884,3885,-0.34479467925,0.743107736,1.1508144725,0.27748923452627555,0.14323809926910247,11,12,16,17,0.8852961153360114,0.10937049489655402,0.004746946558886392,0.0005864432085481898
3885,3886,-0.09733433962500002,0.84520938975,1.1297318625000001,0.3511735843191814,0.17847547118643628,11,12,16,17,0.2984525670069616,0.20289083638293043,0.29685309571631285,0.20180350089379512
3886,3887,-0.575762145,0.6695600747499999,1.1354476825000002,0.2087158401193415,0.11785529499580406,5,6,10,11,0.057802095927486995,0.2922237741312561,0.10733454359514703,0.5426395863461099
3887,3888,-0.7666785567499999,0.63806024175,1.0892443675,0.15186813803539823,0.10698405745960596,5,6,10,11,0.19713638921062587,0.30508680635489066,0.19539105864778122,0.30238574578670224
3888,3889,-0.93956837075,0.631144285,1.01964540825,0.10038807642345891,0.1045972191351195,5,6,10,11,0.3205518839008444,0.21508704820748262,0.2778958104053199,0.18646525748635304
3889,3890,-0.9033968895,0.43164591475,0.9725521345,0.11115857839961991,0.03574624551020688,0,1,5,6,0.27743435196477406,0.22211821089232966,0.27793133443674634,0.22251610270615
3890,3891,-0.73314313575,0.42915411275000004,1.0396360602499999,0.16185372075609175,0.034886273603842374,0,1,5,6,0.1803797849432672,0.3312123846029396,0.1722053320323658,0.3162024984214274
4005,4006,-1.1991187625,0.45080139475000003,0.762482062,0.02310376539578337,0.04235719399364463,0,1,5,6,0.36938642018560125,0.03761286390337387,0.5381985182312653,0.05480219767975961
4006,4007,-1.2418823825,0.6434600205000001,0.80737644425,0.010370373292362144,0.1088476317024969,5,6,10,11,0.45638244189983523,0.019750714265208243,0.5021360649307162,0.02173077890424033
4007,4008,-1.0626645692499999,0.43905699225000006,0.8814275862500001,0.0637346742572937,0.038303960146397927,0,1,5,6,0.345518124592176,0.11822643335825303,0.39954317837864917,0.1367122636709218
4008,4009,-1.1009920825000001,0.6344977764999999,0.926217527,0.05232218732187232,0.1057545777367388,5,6,10,11,0.41072381939395897,0.10871209229169786,0.3799874313185517,0.10057665699579142
6500,6501,-0.26650599195,0.52551224075,1.107388705,0.3008006509277175,0.0681414371480867,1,2,6,7,0.03666852050320168,0.00935135942358457,0.7601288757859282,0.1938512442872855
6501,6502,1.569256575,0.7042474150000001,1.2383263100000002,0.8474214602454823,0.12982660656931871,8,9,13,14,0.11133809114480994,0.07108941688472817,0.49897606787326104,0.31859642409720085
6503,6504,1.08844873325,2.7574692375000005,0.91622675975,0.7042550310376079,0.8384355108420222,57,58,62,63,0.04792295065042346,0.21397989756126684,0.13505692519914497,0.6030402265891647
