global_wiring_id,component,component_label,local_grid_id,row,col,u,v,source_quad_id,source_region,cell_size,center_x,center_y,center_z,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
78,palm,??,78,4,6,0.35294117647058826,0.21052631578947367,3751,palm,0.18906326554038308,1.22891122601249,0.8507846949317239,0.0,1.1343795932422984,0.7562530621615323,0.0,1.3234428587826814,0.7562530621615323,0.0,1.3234428587826814,0.9453163277019154,0.0,1.1343795932422984,0.9453163277019154,0.0
79,palm,??,79,4,7,0.4117647058823529,0.21052631578947367,3751,palm,0.18906326554038308,1.4179744915528731,0.8507846949317239,0.0,1.3234428587826816,0.7562530621615323,0.0,1.5125061243230646,0.7562530621615323,0.0,1.5125061243230646,0.9453163277019154,0.0,1.3234428587826816,0.9453163277019154,0.0
80,palm,??,80,4,8,0.47058823529411764,0.21052631578947367,3752,palm,0.18906326554038308,1.6070377570932561,0.8507846949317239,0.0,1.5125061243230646,0.7562530621615323,0.0,1.7015693898634476,0.7562530621615323,0.0,1.7015693898634476,0.9453163277019154,0.0,1.5125061243230646,0.9453163277019154,0.0
81,palm,??,81,4,9,0.5294117647058824,0.21052631578947367,3613,palm,0.18906326554038308,1.7961010226336391,0.8507846949317239,0.0,1.7015693898634476,0.7562530621615323,0.0,1.8906326554038306,0.7562530621615323,0.0,1.8906326554038306,0.9453163277019154,0.0,1.7015693898634476,0.9453163277019154,0.0
82,palm,??,82,4,10,0.5882352941176471,0.21052631578947367,3614,palm,0.18906326554038308,1.9851642881740224,0.8507846949317239,0.0,1.8906326554038309,0.7562530621615323,0.0,2.079695920944214,0.7562530621615323,0.0,2.079695920944214,0.9453163277019154,0.0,1.8906326554038309,0.9453163277019154,0.0
83,palm,??,83,4,11,0.6470588235294118,0.21052631578947367,3614,palm,0.18906326554038308,2.174227553714405,0.8507846949317239,0.0,2.079695920944214,0.7562530621615323,0.0,2.268759186484597,0.7562530621615323,0.0,2.268759186484597,0.9453163277019154,0.0,2.079695920944214,0.9453163277019154,0.0
84,palm,??,84,4,12,0.7058823529411765,0.21052631578947367,3457,palm,0.18906326554038308,2.3632908192547886,0.8507846949317239,0.0,2.268759186484597,0.7562530621615323,0.0,2.45782245202498,0.7562530621615323,0.0,2.45782245202498,0.9453163277019154,0.0,2.268759186484597,0.9453163277019154,0.0
85,palm,??,85,4,13,0.7647058823529411,0.21052631578947367,3458,palm,0.18906326554038308,2.552354084795171,0.8507846949317239,0.0,2.45782245202498,0.7562530621615323,0.0,2.646885717565363,0.7562530621615323,0.0,2.646885717565363,0.9453163277019154,0.0,2.45782245202498,0.9453163277019154,0.0
86,palm,??,86,4,14,0.8235294117647058,0.21052631578947367,3247,palm,0.18906326554038308,2.7414173503355546,0.8507846949317239,0.0,2.6468857175653633,0.7562530621615323,0.0,2.8359489831057463,0.7562530621615323,0.0,2.8359489831057463,0.9453163277019154,0.0,2.6468857175653633,0.9453163277019154,0.0
87,palm,??,87,4,15,0.8823529411764706,0.21052631578947367,3247,palm,0.18906326554038308,2.930480615875938,0.8507846949317239,0.0,2.8359489831057463,0.7562530621615323,0.0,3.0250122486461293,0.7562530621615323,0.0,3.0250122486461293,0.9453163277019154,0.0,2.8359489831057463,0.9453163277019154,0.0
